0.1420292611201442;0;1;0;0;0;0;0;6.271182106198271e-06;0;0;0;0;0;0;-1;0;0;-1;0.112;0.1136;0.1156;0.1184;0.1216
0.10840447542349985;0;0;0;0;0;0;1;0.0014200421017111905;0;-1;0;0;0;0;0;-1;-1;-1;0.1364;0.1232;0.11546666666666666;0.1109;0.10896
0.1671278230732959;0;-1;0;0;0;0;0;0.013488086978682205;-1;0;0;0;0;0;0;0;0;0;0.104;0.0996;0.09813333333333334;0.0974;0.09696
0.0016897210873743076;0;0;1;0;0;0;0;0.5136664356440336;0;0;0;0;0;-1;1;0;0;0;0.1016;0.0984;0.0968;0.0959;0.09536
0.25828181920877596;0;0;-1;0;0;0;0;0.2487518058795771;0;0;1;0;0;0;0;0;-1;0;0.0936;0.0944;0.09466666666666666;0.0948;0.09488
0.734496620190139;-1;1;0;0;0;-1;0;0.7028321577081204;0;0;0;1;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.371718314686395;0;0;0;0;0;-1;1;0.15110493280613888;0;0;0;1;0;1;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.12211552890189825;1;0;0;0;0;0;0;0.03522032670270585;1;0;0;0;0;1;0;0;-1;1;0.094;0.0946;0.0948;0.0949;0.09496
0.4296731369484587;1;-1;0;0;0;0;0;0.9942348598479542;0;0;0;-1;0;0;-1;1;0;0;0.0948;0.095;0.09506666666666666;0.0951;0.09512
0.2753576006568526;0;-1;0;0;0;0;0;0.8000709623903817;0;0;1;0;0;-1;-1;1;0;0;0.0956;0.0954;0.09533333333333334;0.0953;0.09528
0.44505542856291214;0;0;0;-1;0;0;0;0.0026068150876117704;0;0;0;0;0;0;0;0;0;1;0.1012;0.0982;0.0972;0.0967;0.0964
0.04763023256526743;0;0;1;0;0;0;0;0.6813860905038864;0;0;0;1;0;1;0;1;0;0;0.0956;0.0954;0.09533333333333334;0.0953;0.09528
3.961924178121176e-05;0;0;0;-1;0;0;0;0.2115816292444972;0;0;0;0;0;-1;-1;-1;0;0;0.1964;0.1996;0.2088;0.2088;0.218;0.222;0.2092;0.2024;0.208;0.2004;0.2068;0.1976;0.1924;0.1732;0.1708;0.156;0.1652;0.1632;0.1432;0.1436;0.14266666666666666;0.1402;0.13832
0.8629880417306078;1;0;0;0;0;0;0;0.38197880263476786;0;-1;0;0;0;0;0;0;0;-1;0.1016;0.1014;0.1012;0.1011;0.10104
0.5192958459364014;0;-1;0;0;0;0;-1;0.27899743818208145;0;0;1;1;0;0;1;0;0;-1;0.0952;0.0952;0.0952;0.0952;0.0952
0.17025486168371443;0;-1;0;1;1;0;0;0.43042016515286685;0;1;0;0;0;0;0;0;0;0;0.0956;0.0954;0.09533333333333334;0.0953;0.09528
0.6606496132663697;-1;0;1;0;0;1;0;0.15610218161776868;0;0;0;1;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.12428109066365352;0;0;1;0;0;-1;0;0.07780365175115432;0;0;0;0;1;0;1;0;-1;0;0.2272;0.116;0.1116;0.10786666666666667;0.1063;0.10536
0.12276923470737951;0;0;0;0;0;1;0;0.7939612295748038;0;0;0;0;0;0;0;0;0;-1;0.108;0.107;0.10666666666666667;0.1066;0.10664
0.012634748920257127;0;0;1;0;1;0;0;0.0011217805444111771;0;-1;0;0;0;0;0;0;0;0;0.0852;0.0932;0.0924;0.0936;0.09376
0.3153660721434244;0;1;0;0;0;0;0;0.7827549758102955;1;-1;0;0;0;-1;0;0;0;0;0.0968;0.096;0.09573333333333334;0.0956;0.09552
0.003993119862545345;0;1;0;0;0;0;0;0.46335899101340655;0;0;0;0;0;0;0;0;0;-1;0.1072;0.1014;0.09973333333333333;0.0989;0.0984
0.0003929545365114267;0;0;0;0;0;1;0;0.04330806114170376;1;0;0;0;0;0;-1;-1;0;-1;0.1072;0.1032;0.10173333333333333;0.1011;0.10088
0.12206319678572768;0;0;1;0;0;-1;0;0.0033014497260093036;0;0;0;0;0;-1;0;0;0;-1;0.128;0.1062;0.0876;0.0805;0.07792
0.7373994263867125;-1;1;0;0;0;0;0;0.1596285173433531;0;0;1;0;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.015217045398125543;0;0;1;1;0;0;0;0.2546941439919355;0;0;0;0;0;0;0;0;0;1;0.0952;0.0952;0.0952;0.0952;0.0952
0.310221938517513;0;0;0;-1;0;-1;-1;0.24113633408602753;0;0;0;0;0;0;0;0;-1;0;0.1012;0.101;0.10093333333333333;0.1009;0.10088
0.48909425325287015;0;0;-1;0;1;0;0;0.05758011270716518;1;0;0;1;0;0;0;0;0;-1;0.0948;0.095;0.09506666666666666;0.0951;0.09512
9.866905838895674e-05;0;-1;0;0;1;0;1;0.8869497867935077;0;0;1;0;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.7882856514186152;0;0;0;-1;0;0;0;0.00017730047656208252;0;-1;1;0;0;0;0;0;0;0;0.0948;0.0966;0.0972;0.0975;0.09768
0.19749730179867367;-1;0;0;0;0;0;1;0.5385286362517608;0;1;1;0;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.10499219498392733;0;0;0;0;-1;0;0;0.015459628194843988;0;0;0;0;-1;-1;1;1;0;0;0.154;0.2308;0.1936;0.1768;0.1824;0.1764;0.194;0.1884;0.1596;0.1508;0.1408;0.1444;0.1424;0.1406;0.13888
0.9308173855601726;0;0;0;-1;-1;0;0;0.054866284086483065;0;0;1;0;0;0;0;0;0;0;0.0952;0.0952;0.0952;0.0952;0.0952
0.04265450334656022;0;0;0;1;0;1;0;0.9821946164289083;0;0;0;0;0;0;0;0;1;0;0.1008;0.1008;0.1008;0.1008;0.1008
0.07261976521696764;0;0;1;0;0;1;0;0.4449155426381023;0;0;0;0;0;1;0;0;0;0;0.1008;0.1008;0.1008;0.1008;0.1008
0.008070030141221594;0;-1;0;0;0;-1;0;0.0021075961676262876;0;-1;0;0;0;0;0;-1;1;0;0.052;0.0484;0.04933333333333333;0.0501;0.04984
0.6573564342975895;1;0;0;0;1;0;0;0.3594053038882079;0;0;0;0;0;0;0;-1;0;0;0.0984;0.1018;0.1028;0.1032;0.10344
0.5743306970868779;-1;0;0;0;0;0;0;0.0012834370395026528;0;-1;0;0;0;0;0;0;0;0;0.0984;0.0976;0.09853333333333333;0.0966;0.09768
0.22772057430164178;-1;0;0;0;1;0;0;0.45792321026389543;0;0;0;0;0;0;0;-1;0;1;0.0996;0.1002;0.1008;0.1002;0.10032
0.21461730516266553;0;0;0;0;1;0;0;0.0002527180716051812;0;0;0;-1;0;0;1;0;1;0;0.0664;0.0756;0.08266666666666667;0.0883;0.09264
0.0006635485562684853;-1;-1;0;0;0;0;1;0.0005894325422484041;0;0;0;0;0;0;1;0;0;0;0.112;0.112;0.112;0.112;0.112
3.8620778847953e-05;0;0;0;-1;0;0;0;0.18192421907087925;1;0;0;0;0;-1;0;-1;0;0;0.1616;0.1572;0.1496;0.1518;0.1472;0.1496;0.14906666666666665;0.1489
0.01981485684545461;0;0;1;0;0;0;-1;0.004028924660063497;0;0;0;0;0;-1;0;0;0;0;0.1816;0.1996;0.192;0.1692;0.1684;0.1628;0.1536;0.1544;0.1428;0.1548;0.1484;0.1552;0.1456;0.1524;0.1392;0.1494
0.9084335117240097;0;0;0;1;0;0;0;0.758349804000559;0;0;0;0;0;0;0;0;0;-1;0.1048;0.1046;0.1048;0.1049;0.10504
